episode_id,entry_anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,entry_event_family,entry_signal_bar_open_utc,entry_decision_available_utc,entry_execution_bar_open_utc,entry_price,execution_status,research_scope,episode_end_utc,symbol
OPT-LONG-048685d022d32f1e,SPY-PR-0004,O:SPY241025C00572000,CALL,572.0,2024-10-25,30,0.0,DISCOVERY,CONTINUATION,2024-09-27T18:45:00+00:00,2024-09-27T19:00:00+00:00,2024-09-27T19:00:00+00:00,9.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-18T19:00:00+00:00,SPY
OPT-LONG-e5169e455f73d134,SPY-PR-0004,O:SPY241025P00572000,PUT,572.0,2024-10-25,30,0.0,DISCOVERY,CONTINUATION,2024-09-27T18:45:00+00:00,2024-09-27T19:00:00+00:00,2024-09-27T19:00:00+00:00,6.87,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-10-18T19:00:00+00:00,SPY
OPT-LONG-d508f690d1bc5376,SPY-PR-0005,O:SPY241105C00583000,CALL,583.0,2024-11-05,14,0.0,DISCOVERY,CONTINUATION,2024-10-22T17:30:00+00:00,2024-10-22T17:45:00+00:00,2024-10-22T17:45:00+00:00,6.45,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-05T23:59:59.999999+00:00,SPY
OPT-LONG-1155b516fa935d2f,SPY-PR-0005,O:SPY241105P00583000,PUT,583.0,2024-11-05,14,0.0,DISCOVERY,CONTINUATION,2024-10-22T17:30:00+00:00,2024-10-22T17:45:00+00:00,2024-10-22T17:45:00+00:00,4.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-05T23:59:59.999999+00:00,SPY
OPT-LONG-14677b427e8f38da,SPY-PR-0005,O:SPY241122C00583000,CALL,583.0,2024-11-22,30,0.0,DISCOVERY,CONTINUATION,2024-10-22T17:30:00+00:00,2024-10-22T17:45:00+00:00,2024-10-22T17:45:00+00:00,12.16,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-12T17:45:00+00:00,SPY
OPT-LONG-4ccb2d6e00e29991,SPY-PR-0005,O:SPY241122P00583000,PUT,583.0,2024-11-22,30,0.0,DISCOVERY,CONTINUATION,2024-10-22T17:30:00+00:00,2024-10-22T17:45:00+00:00,2024-10-22T17:45:00+00:00,9.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-12T17:45:00+00:00,SPY
OPT-LONG-1a815f791c1cf3c3,SPY-PR-0006,O:SPY241107P00579000,PUT,579.0,2024-11-07,14,0.0,DISCOVERY,ENTRY_FORMING,2024-10-24T19:00:00+00:00,2024-10-24T19:15:00+00:00,2024-10-24T19:15:00+00:00,7.07,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-07T23:59:59.999999+00:00,SPY
OPT-LONG-2b17572ae51f9d69,SPY-PR-0006,O:SPY241122C00579000,CALL,579.0,2024-11-22,30,0.0,DISCOVERY,ENTRY_FORMING,2024-10-24T19:00:00+00:00,2024-10-24T19:15:00+00:00,2024-10-24T19:15:00+00:00,12.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-14T19:15:00+00:00,SPY
OPT-LONG-dc9eba6f7b892fb5,SPY-PR-0006,O:SPY241122P00579000,PUT,579.0,2024-11-22,30,0.0,DISCOVERY,ENTRY_FORMING,2024-10-24T19:00:00+00:00,2024-10-24T19:15:00+00:00,2024-10-24T19:15:00+00:00,9.43,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-11-14T19:15:00+00:00,SPY
OPT-LONG-7841bc172ddafbb2,SPY-PR-0007,O:SPY241205C00594000,CALL,594.0,2024-12-05,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-21T20:30:00+00:00,2024-11-21T20:45:00+00:00,2024-11-21T20:45:00+00:00,6.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-05T23:59:59.999999+00:00,SPY
OPT-LONG-b0620223465f57be,SPY-PR-0007,O:SPY241205P00594000,PUT,594.0,2024-12-05,14,0.0,DISCOVERY,ENTRY_FORMING,2024-11-21T20:30:00+00:00,2024-11-21T20:45:00+00:00,2024-11-21T20:45:00+00:00,4.9,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-05T23:59:59.999999+00:00,SPY
OPT-LONG-c0af416d9d092b58,SPY-PR-0007,O:SPY241220C00594000,CALL,594.0,2024-12-20,30,0.0,DISCOVERY,ENTRY_FORMING,2024-11-21T20:30:00+00:00,2024-11-21T20:45:00+00:00,2024-11-21T20:45:00+00:00,10.03,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-12T20:45:00+00:00,SPY
OPT-LONG-28383e06bb674f8e,SPY-PR-0007,O:SPY241220P00594000,PUT,594.0,2024-12-20,30,0.0,DISCOVERY,ENTRY_FORMING,2024-11-21T20:30:00+00:00,2024-11-21T20:45:00+00:00,2024-11-21T20:45:00+00:00,8.16,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-12T20:45:00+00:00,SPY
OPT-LONG-638be7f62935f48c,SPY-PR-0008,O:SPY241227C00604000,CALL,604.0,2024-12-27,14,0.0,DISCOVERY,CONTINUATION,2024-12-13T19:30:00+00:00,2024-12-13T19:45:00+00:00,2024-12-13T19:45:00+00:00,4.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-27T23:59:59.999999+00:00,SPY
OPT-LONG-cfc2f8beefe81307,SPY-PR-0008,O:SPY241227P00604000,PUT,604.0,2024-12-27,14,0.0,DISCOVERY,CONTINUATION,2024-12-13T19:30:00+00:00,2024-12-13T19:45:00+00:00,2024-12-13T19:45:00+00:00,4.25,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-12-27T23:59:59.999999+00:00,SPY
OPT-LONG-a1f795794eaa0df6,SPY-PR-0008,O:SPY250110C00604000,CALL,604.0,2025-01-10,30,0.0,DISCOVERY,CONTINUATION,2024-12-13T19:30:00+00:00,2024-12-13T19:45:00+00:00,2024-12-13T19:45:00+00:00,7.29,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-03T19:45:00+00:00,SPY
OPT-LONG-3ef6053daacd7165,SPY-PR-0009,O:SPY250122C00590000,CALL,590.0,2025-01-22,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-08T19:15:00+00:00,2025-01-08T19:30:00+00:00,2025-01-08T19:30:00+00:00,6.73,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-22T23:59:59.999999+00:00,SPY
OPT-LONG-f108926eb351b133,SPY-PR-0009,O:SPY250122P00590000,PUT,590.0,2025-01-22,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-08T19:15:00+00:00,2025-01-08T19:30:00+00:00,2025-01-08T19:30:00+00:00,6.6,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-22T23:59:59.999999+00:00,SPY
OPT-LONG-cb074e06a6d2e6f6,SPY-PR-0009,O:SPY250207C00590000,CALL,590.0,2025-02-07,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-08T19:15:00+00:00,2025-01-08T19:30:00+00:00,2025-01-08T19:30:00+00:00,10.63,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-29T19:30:00+00:00,SPY
OPT-LONG-aa99bb3abb190d62,SPY-PR-0009,O:SPY250207P00590000,PUT,590.0,2025-02-07,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-08T19:15:00+00:00,2025-01-08T19:30:00+00:00,2025-01-08T19:30:00+00:00,9.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-01-29T19:30:00+00:00,SPY
OPT-LONG-e121437938f09812,SPY-PR-0010,O:SPY250213C00606000,CALL,606.0,2025-02-13,14,0.0,DISCOVERY,CONTINUATION,2025-01-30T20:00:00+00:00,2025-01-30T20:15:00+00:00,2025-01-30T20:15:00+00:00,6.78,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-13T23:59:59.999999+00:00,SPY
OPT-LONG-110a6a6863306f7c,SPY-PR-0010,O:SPY250213P00606000,PUT,606.0,2025-02-13,14,0.0,DISCOVERY,CONTINUATION,2025-01-30T20:00:00+00:00,2025-01-30T20:15:00+00:00,2025-01-30T20:15:00+00:00,5.55,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-13T23:59:59.999999+00:00,SPY
OPT-LONG-96504b8b71877d93,SPY-PR-0010,O:SPY250228C00606000,CALL,606.0,2025-02-28,30,0.0,DISCOVERY,CONTINUATION,2025-01-30T20:00:00+00:00,2025-01-30T20:15:00+00:00,2025-01-30T20:15:00+00:00,9.84,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-20T20:15:00+00:00,SPY
OPT-LONG-2e78f9771b4e3c9a,SPY-PR-0010,O:SPY250228P00606000,PUT,606.0,2025-02-28,30,0.0,DISCOVERY,CONTINUATION,2025-01-30T20:00:00+00:00,2025-01-30T20:15:00+00:00,2025-01-30T20:15:00+00:00,7.59,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-02-20T20:15:00+00:00,SPY
OPT-LONG-1972080dcae32115,SPY-PR-0011,O:SPY250306P00610000,PUT,610.0,2025-03-06,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-20T19:45:00+00:00,2025-02-20T20:00:00+00:00,2025-02-20T20:00:00+00:00,4.95,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-06T23:59:59.999999+00:00,SPY
OPT-LONG-f3d4e4bcfa4bb6a0,SPY-PR-0011,O:SPY250321C00610000,CALL,610.0,2025-03-21,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-20T19:45:00+00:00,2025-02-20T20:00:00+00:00,2025-02-20T20:00:00+00:00,9.0,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-13T20:00:00+00:00,SPY
OPT-LONG-0dd8ceee32a573e6,SPY-PR-0011,O:SPY250321P00610000,PUT,610.0,2025-03-21,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-20T19:45:00+00:00,2025-02-20T20:00:00+00:00,2025-02-20T20:00:00+00:00,7.78,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-03-13T20:00:00+00:00,SPY
OPT-LONG-00092c378ba54a80,SPY-PR-0016,O:SPY250604C00590000,CALL,590.0,2025-06-04,14,0.0,DISCOVERY,CONTINUATION,2025-05-21T15:00:00+00:00,2025-05-21T15:15:00+00:00,2025-05-21T15:15:00+00:00,8.61,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-04T23:59:59.999999+00:00,SPY
OPT-LONG-d0c97b1963b3662a,SPY-PR-0016,O:SPY250604P00590000,PUT,590.0,2025-06-04,14,0.0,DISCOVERY,CONTINUATION,2025-05-21T15:00:00+00:00,2025-05-21T15:15:00+00:00,2025-05-21T15:15:00+00:00,5.94,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-04T23:59:59.999999+00:00,SPY
OPT-LONG-b0713edfcc90f388,SPY-PR-0016,O:SPY250620C00592000,CALL,592.0,2025-06-20,30,0.0,DISCOVERY,CONTINUATION,2025-05-21T15:00:00+00:00,2025-05-21T15:15:00+00:00,2025-05-21T15:15:00+00:00,11.39,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-11T15:15:00+00:00,SPY
OPT-LONG-ea47d68ac44a66b6,SPY-PR-0016,O:SPY250620P00592000,PUT,592.0,2025-06-20,30,0.0,DISCOVERY,CONTINUATION,2025-05-21T15:00:00+00:00,2025-05-21T15:15:00+00:00,2025-05-21T15:15:00+00:00,10.15,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-11T15:15:00+00:00,SPY
OPT-LONG-43e5984bdc09229a,SPY-PR-0017,O:SPY250617C00595000,CALL,595.0,2025-06-17,14,0.0,DISCOVERY,ENTRY_FORMING,2025-06-03T19:30:00+00:00,2025-06-03T19:45:00+00:00,2025-06-03T19:45:00+00:00,7.63,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-17T23:59:59.999999+00:00,SPY
OPT-LONG-c9a282f5472a184c,SPY-PR-0017,O:SPY250617P00595000,PUT,595.0,2025-06-17,14,0.0,DISCOVERY,ENTRY_FORMING,2025-06-03T19:30:00+00:00,2025-06-03T19:45:00+00:00,2025-06-03T19:45:00+00:00,5.88,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-17T23:59:59.999999+00:00,SPY
OPT-LONG-d02dacd7724b3398,SPY-PR-0017,O:SPY250703C00596000,CALL,596.0,2025-07-03,30,0.0,DISCOVERY,ENTRY_FORMING,2025-06-03T19:30:00+00:00,2025-06-03T19:45:00+00:00,2025-06-03T19:45:00+00:00,10.26,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-24T19:45:00+00:00,SPY
OPT-LONG-b8f4222262e9ef08,SPY-PR-0017,O:SPY250703P00596000,PUT,596.0,2025-07-03,30,0.0,DISCOVERY,ENTRY_FORMING,2025-06-03T19:30:00+00:00,2025-06-03T19:45:00+00:00,2025-06-03T19:45:00+00:00,10.02,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-06-24T19:45:00+00:00,SPY
OPT-LONG-a9456cba82987740,SPY-PR-0018,O:SPY250715C00620000,CALL,620.0,2025-07-15,14,0.0,DISCOVERY,CONTINUATION,2025-07-02T14:45:00+00:00,2025-07-02T15:00:00+00:00,2025-07-02T15:00:00+00:00,5.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-15T23:59:59.999999+00:00,SPY
OPT-LONG-47322ebb5bdd9434,SPY-PR-0018,O:SPY250801C00619000,CALL,619.0,2025-08-01,30,0.0,DISCOVERY,CONTINUATION,2025-07-02T14:45:00+00:00,2025-07-02T15:00:00+00:00,2025-07-02T15:00:00+00:00,11.33,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-23T15:00:00+00:00,SPY
OPT-LONG-07660ca1fa2fb56f,SPY-PR-0018,O:SPY250801P00619000,PUT,619.0,2025-08-01,30,0.0,DISCOVERY,CONTINUATION,2025-07-02T14:45:00+00:00,2025-07-02T15:00:00+00:00,2025-07-02T15:00:00+00:00,9.09,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-23T15:00:00+00:00,SPY
OPT-LONG-1dd4e5cc5a66c173,SPY-PR-0019,O:SPY250808C00624000,CALL,624.0,2025-08-08,30,0.0,DISCOVERY,ENTRY_FORMING,2025-07-09T19:15:00+00:00,2025-07-09T19:30:00+00:00,2025-07-09T19:30:00+00:00,10.68,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-30T19:30:00+00:00,SPY
OPT-LONG-459b8f288119f341,SPY-PR-0019,O:SPY250808P00624000,PUT,624.0,2025-08-08,30,0.0,DISCOVERY,ENTRY_FORMING,2025-07-09T19:15:00+00:00,2025-07-09T19:30:00+00:00,2025-07-09T19:30:00+00:00,8.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-07-30T19:30:00+00:00,SPY
OPT-LONG-63db2d8b45f1dcf7,SPY-PR-0020,O:SPY250808C00637000,CALL,637.0,2025-08-08,14,0.0,DISCOVERY,CONTINUATION,2025-07-25T19:30:00+00:00,2025-07-25T19:45:00+00:00,2025-07-25T19:45:00+00:00,6.46,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-08T23:59:59.999999+00:00,SPY
OPT-LONG-70c353e48e244f09,SPY-PR-0020,O:SPY250808P00637000,PUT,637.0,2025-08-08,14,0.0,DISCOVERY,CONTINUATION,2025-07-25T19:30:00+00:00,2025-07-25T19:45:00+00:00,2025-07-25T19:45:00+00:00,5.17,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-08T23:59:59.999999+00:00,SPY
OPT-LONG-a021fe2efab45911,SPY-PR-0020,O:SPY250822C00637000,CALL,637.0,2025-08-22,30,0.0,DISCOVERY,CONTINUATION,2025-07-25T19:30:00+00:00,2025-07-25T19:45:00+00:00,2025-07-25T19:45:00+00:00,9.97,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-15T19:45:00+00:00,SPY
OPT-LONG-27a6e9afb330599a,SPY-PR-0020,O:SPY250822P00637000,PUT,637.0,2025-08-22,30,0.0,DISCOVERY,CONTINUATION,2025-07-25T19:30:00+00:00,2025-07-25T19:45:00+00:00,2025-07-25T19:45:00+00:00,7.57,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-15T19:45:00+00:00,SPY
OPT-LONG-06dcfefe01fb2b25,SPY-PR-0021,O:SPY250818C00630000,CALL,630.0,2025-08-18,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-04T19:15:00+00:00,2025-08-04T19:30:00+00:00,2025-08-04T19:30:00+00:00,7.08,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-18T23:59:59.999999+00:00,SPY
OPT-LONG-ac55e4e63d6cb9ef,SPY-PR-0021,O:SPY250818P00630000,PUT,630.0,2025-08-18,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-04T19:15:00+00:00,2025-08-04T19:30:00+00:00,2025-08-04T19:30:00+00:00,5.88,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-18T23:59:59.999999+00:00,SPY
OPT-LONG-6bdf0a0fb944b094,SPY-PR-0021,O:SPY250905P00630000,PUT,630.0,2025-09-05,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-04T19:15:00+00:00,2025-08-04T19:30:00+00:00,2025-08-04T19:30:00+00:00,9.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-08-25T19:30:00+00:00,SPY
OPT-LONG-632aaa3cf69652f6,SPY-PR-0022,O:SPY250902C00645000,CALL,645.0,2025-09-02,14,0.0,DISCOVERY,CONTINUATION,2025-08-18T18:30:00+00:00,2025-08-18T18:45:00+00:00,2025-08-18T18:45:00+00:00,5.21,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-09-02T23:59:59.999999+00:00,SPY
OPT-LONG-df82b9d492e744ca,SPY-PR-0022,O:SPY250919C00643000,CALL,643.0,2025-09-19,30,0.0,DISCOVERY,CONTINUATION,2025-08-18T18:30:00+00:00,2025-08-18T18:45:00+00:00,2025-08-18T18:45:00+00:00,10.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-09-08T18:45:00+00:00,SPY
OPT-LONG-8595110f69d53167,SPY-PR-0022,O:SPY250919P00643000,PUT,643.0,2025-09-19,30,0.0,DISCOVERY,CONTINUATION,2025-08-18T18:30:00+00:00,2025-08-18T18:45:00+00:00,2025-08-18T18:45:00+00:00,8.37,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-09-08T18:45:00+00:00,SPY
OPT-LONG-5faef505281b2ef6,SPY-PR-0025,O:SPY251028C00665000,CALL,665.0,2025-10-28,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-15T19:30:00+00:00,2025-10-15T19:45:00+00:00,2025-10-15T19:45:00+00:00,8.19,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-28T23:59:59.999999+00:00,SPY
OPT-LONG-bcd05b03b1f1ab5c,SPY-PR-0025,O:SPY251028P00665000,PUT,665.0,2025-10-28,14,0.0,DISCOVERY,ENTRY_FORMING,2025-10-15T19:30:00+00:00,2025-10-15T19:45:00+00:00,2025-10-15T19:45:00+00:00,7.5,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-10-28T23:59:59.999999+00:00,SPY
OPT-LONG-0f7049b63ac219b8,SPY-PR-0025,O:SPY251114C00665000,CALL,665.0,2025-11-14,30,0.0,DISCOVERY,ENTRY_FORMING,2025-10-15T19:30:00+00:00,2025-10-15T19:45:00+00:00,2025-10-15T19:45:00+00:00,13.72,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-05T19:45:00+00:00,SPY
OPT-LONG-9a9f05758f955970,SPY-PR-0025,O:SPY251114P00665000,PUT,665.0,2025-11-14,30,0.0,DISCOVERY,ENTRY_FORMING,2025-10-15T19:30:00+00:00,2025-10-15T19:45:00+00:00,2025-10-15T19:45:00+00:00,12.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-05T19:45:00+00:00,SPY
OPT-LONG-23a1cfae1e74e2ef,SPY-PR-0026,O:SPY251124C00680000,CALL,680.0,2025-11-24,14,0.0,DISCOVERY,CONTINUATION,2025-11-10T20:45:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,8.7,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-24T23:59:59.999999+00:00,SPY
OPT-LONG-f30d2fbd0996d331,SPY-PR-0026,O:SPY251124P00680000,PUT,680.0,2025-11-24,14,0.0,DISCOVERY,CONTINUATION,2025-11-10T20:45:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,6.13,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-11-24T23:59:59.999999+00:00,SPY
OPT-LONG-a9027b03965b2ddc,SPY-PR-0026,O:SPY251212C00681000,CALL,681.0,2025-12-12,30,0.0,DISCOVERY,CONTINUATION,2025-11-10T20:45:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,13.59,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-01T21:00:00+00:00,SPY
OPT-LONG-539d31f5fe0bd888,SPY-PR-0026,O:SPY251212P00681000,PUT,681.0,2025-12-12,30,0.0,DISCOVERY,CONTINUATION,2025-11-10T20:45:00+00:00,2025-11-10T21:00:00+00:00,2025-11-10T21:00:00+00:00,10.46,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-01T21:00:00+00:00,SPY
OPT-LONG-4e218e271c918959,SPY-PR-0027,O:SPY251231C00681000,CALL,681.0,2025-12-31,30,0.0,DISCOVERY,ENTRY_FORMING,2025-12-02T20:45:00+00:00,2025-12-02T21:00:00+00:00,2025-12-02T21:00:00+00:00,10.96,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-23T21:00:00+00:00,SPY
OPT-LONG-8ad75993a0686602,SPY-PR-0027,O:SPY251231P00681000,PUT,681.0,2025-12-31,30,0.0,DISCOVERY,ENTRY_FORMING,2025-12-02T20:45:00+00:00,2025-12-02T21:00:00+00:00,2025-12-02T21:00:00+00:00,10.17,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2025-12-23T21:00:00+00:00,SPY
OPT-LONG-31b68d66900f3e36,SPY-PR-0031,O:SPY260213C00693000,CALL,693.0,2026-02-13,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,7.39,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-13T23:59:59.999999+00:00,SPY
OPT-LONG-315db28a097a1bac,SPY-PR-0031,O:SPY260213P00693000,PUT,693.0,2026-02-13,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,6.88,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-13T23:59:59.999999+00:00,SPY
OPT-LONG-4f4fa0473df5fa15,SPY-PR-0031,O:SPY260306C00693000,CALL,693.0,2026-03-06,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,12.91,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-23T14:45:00+00:00,SPY
OPT-LONG-6e85330c65bd7a0e,SPY-PR-0031,O:SPY260306P00693000,PUT,693.0,2026-03-06,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-02T14:30:00+00:00,2026-02-02T14:45:00+00:00,2026-02-02T14:45:00+00:00,10.88,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-23T14:45:00+00:00,SPY
OPT-LONG-c4d3604045b00b50,TSLA-PR-0001,O:TSLA240906C00217500,CALL,217.5,2024-09-06,14,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,7.75,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,TSLA
OPT-LONG-c0845cf717edf46c,TSLA-PR-0001,O:TSLA240906P00217500,PUT,217.5,2024-09-06,14,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,8.8,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-06T23:59:59.999999+00:00,TSLA
OPT-LONG-cf870f3f70460281,TSLA-PR-0001,O:TSLA240920C00217500,CALL,217.5,2024-09-20,30,0.0,DISCOVERY,CONTINUATION,2024-08-23T13:30:00+00:00,2024-08-23T13:45:00+00:00,2024-08-23T13:45:00+00:00,11.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2024-09-13T13:45:00+00:00,TSLA
